Date,Open,High,Low,Close,Volume
2025-07-28 10:56:00,214.45,214.49,214.44,214.455,32890.0
2025-07-28 10:57:00,214.455,214.4804,214.4,214.4201,38544.0
2025-07-28 10:58:00,214.4136,214.49,214.395,214.4853,110933.0
2025-07-28 10:59:00,214.48,214.485,214.42,214.42,32682.0
2025-07-28 11:00:00,214.435,214.46,214.31,214.31,66251.0
2025-07-28 11:01:00,214.33,214.43,214.22,214.36,144176.0
2025-07-28 11:02:00,214.365,214.405,214.25,214.4,70222.0
2025-07-28 11:03:00,214.405,214.43,214.36,214.395,31241.0
2025-07-28 11:04:00,214.4,214.46,214.385,214.435,59957.0
2025-07-28 11:05:00,214.435,214.47,214.4111,214.46,57317.0
2025-07-28 11:06:00,214.45,214.48,214.43,214.445,39867.0
2025-07-28 11:07:00,214.45,214.45,214.3309,214.45,46575.0
2025-07-28 11:08:00,214.445,214.4741,214.4,214.4489,33010.0
2025-07-28 11:09:00,214.4452,214.5,214.44,214.4812,29005.0
2025-07-28 11:10:00,214.4721,214.5,214.44,214.45,45139.0
2025-07-28 11:11:00,214.45,214.48,214.44,214.475,30782.0
2025-07-28 11:12:00,214.46,214.5,214.445,214.46,33204.0
2025-07-28 11:13:00,214.46,214.515,214.4325,214.505,41657.0
2025-07-28 11:14:00,214.5,214.535,214.475,214.515,52969.0
2025-07-28 11:15:00,214.51,214.55,214.47,214.485,50564.0
2025-07-28 11:16:00,214.485,214.485,214.35,214.36,105882.0
2025-07-28 11:17:00,214.37,214.41,214.25,214.26,100512.0
2025-07-28 11:18:00,214.265,214.3496,214.18,214.2,72221.0
2025-07-28 11:19:00,214.2253,214.25,214.12,214.24,92902.0
2025-07-28 11:20:00,214.22,214.25,214.15,214.1909,63886.0
2025-07-28 11:21:00,214.2099,214.28,214.19,214.21,54209.0
2025-07-28 11:22:00,214.21,214.31,214.21,214.3,54046.0
2025-07-28 11:23:00,214.3,214.4,214.3,214.385,55011.0
2025-07-28 11:24:00,214.385,214.4299,214.275,214.395,76719.0
2025-07-28 11:25:00,214.38,214.43,214.34,214.43,53845.0
2025-07-28 11:26:00,214.4371,214.49,214.39,214.4698,40035.0
2025-07-28 11:27:00,214.46,214.51,214.425,214.44,62565.0
2025-07-28 11:28:00,214.445,214.48,214.4,214.405,41185.0
2025-07-28 11:29:00,214.41,214.495,214.41,214.435,43753.0
2025-07-28 11:30:00,214.44,214.505,214.43,214.47,36563.0
2025-07-28 11:31:00,214.4865,214.58,214.44,214.57,102082.0
2025-07-28 11:32:00,214.575,214.6,214.46,214.5,97092.0
2025-07-28 11:33:00,214.475,214.55,214.47,214.49,26091.0
2025-07-28 11:34:00,214.5,214.502,214.45,214.45,35828.0
2025-07-28 11:35:00,214.4593,214.515,214.4593,214.495,36129.0
2025-07-28 11:36:00,214.5,214.53,214.435,214.51,47646.0
2025-07-28 11:37:00,214.51,214.54,214.44,214.45,76927.0
2025-07-28 11:38:00,214.44,214.465,214.415,214.45,22421.0
2025-07-28 11:39:00,214.44,214.49,214.4,214.43,60164.0
2025-07-28 11:40:00,214.43,214.47,214.4,214.405,38673.0
2025-07-28 11:41:00,214.4,214.44,214.35,214.435,92125.0
2025-07-28 11:42:00,214.43,214.435,214.3893,214.395,22300.0
2025-07-28 11:43:00,214.395,214.41,214.35,214.39,22161.0
2025-07-28 11:44:00,214.39,214.43,214.385,214.42,32777.0
2025-07-28 11:45:00,214.425,214.48,214.42,214.4699,23350.0
2025-07-28 11:46:00,214.47,214.4999,214.465,214.4701,26278.0
2025-07-28 11:47:00,214.475,214.51,214.47,214.4899,45452.0
2025-07-28 11:48:00,214.48,214.48,214.44,214.4693,28142.0
2025-07-28 11:49:00,214.4601,214.49,214.425,214.47,20700.0
2025-07-28 11:50:00,214.465,214.51,214.4459,214.47,42572.0
2025-07-28 11:51:00,214.47,214.53,214.47,214.4984,34621.0
2025-07-28 11:52:00,214.5,214.55,214.485,214.485,50579.0
2025-07-28 11:53:00,214.49,214.5,214.4513,214.455,28261.0
2025-07-28 11:54:00,214.46,214.49,214.4547,214.485,22152.0
2025-07-28 11:55:00,214.48,214.51,214.475,214.5,22638.0
2025-07-28 11:56:00,214.5099,214.51,214.47,214.475,29663.0
2025-07-28 11:57:00,214.4712,214.48,214.44,214.455,28399.0
2025-07-28 11:58:00,214.45,214.46,214.4,214.45,60814.0
2025-07-28 11:59:00,214.4474,214.52,214.43,214.43,109932.0
2025-07-28 12:00:00,214.435,214.435,214.29,214.365,96279.0
2025-07-28 12:01:00,214.367,214.455,214.3203,214.455,40321.0
2025-07-28 12:02:00,214.455,214.51,214.455,214.5,37948.0
2025-07-28 12:03:00,214.5,214.51,214.46,214.49,26559.0
2025-07-28 12:04:00,214.4912,214.51,214.48,214.485,35886.0
2025-07-28 12:05:00,214.485,214.5,214.465,214.48,21617.0
2025-07-28 12:06:00,214.485,214.5,214.465,214.485,38411.0
2025-07-28 12:07:00,214.48,214.51,214.47,214.49,78060.0
2025-07-28 12:08:00,214.495,214.54,214.47,214.5184,48119.0
2025-07-28 12:09:00,214.515,214.515,214.48,214.48,23768.0
2025-07-28 12:10:00,214.47,214.515,214.47,214.5055,30033.0
2025-07-28 12:11:00,214.5,214.5,214.435,214.455,28173.0
2025-07-28 12:12:00,214.45,214.4742,214.405,214.4742,18517.0
2025-07-28 12:13:00,214.47,214.52,214.46,214.47,31214.0
2025-07-28 12:14:00,214.47,214.51,214.47,214.5,30005.0
2025-07-28 12:15:00,214.5,214.55,214.49,214.545,33032.0
2025-07-28 12:16:00,214.55,214.6,214.49,214.6,72363.0
2025-07-28 12:17:00,214.5999,214.66,214.5893,214.655,65061.0
2025-07-28 12:18:00,214.66,214.66,214.61,214.66,32047.0
2025-07-28 12:19:00,214.6601,214.685,214.64,214.67,38209.0
2025-07-28 12:20:00,214.665,214.7,214.6502,214.675,50477.0
2025-07-28 12:21:00,214.675,214.75,214.64,214.745,44281.0
2025-07-28 12:22:00,214.74,214.75,214.67,214.68,53269.0
2025-07-28 12:23:00,214.68,214.69,214.57,214.575,49286.0
2025-07-28 12:24:00,214.57,214.57,214.4796,214.5,47521.0
2025-07-28 12:25:00,214.5084,214.515,214.48,214.4959,30588.0
2025-07-28 12:26:00,214.49,214.51,214.45,214.48,39811.0
2025-07-28 12:27:00,214.48,214.51,214.4583,214.505,32728.0
2025-07-28 12:28:00,214.505,214.57,214.48,214.5589,29305.0
2025-07-28 12:29:00,214.5533,214.58,214.52,214.54,46034.0
2025-07-28 12:30:00,214.535,214.5498,214.4788,214.49,537734.0
2025-07-28 12:31:00,214.5,214.5799,214.5,214.515,37297.0
2025-07-28 12:32:00,214.52,214.555,214.46,214.49,53488.0
2025-07-28 12:33:00,214.49,214.505,214.45,214.48,34539.0
2025-07-28 12:34:00,214.48,214.48,214.4,214.46,50686.0
2025-07-28 12:35:00,214.46,214.475,214.362,214.3647,85506.0
2025-07-28 12:36:00,214.3656,214.39,214.305,214.325,54968.0
2025-07-28 12:37:00,214.32,214.35,214.29,214.29,46170.0
2025-07-28 12:38:00,214.29,214.3152,214.235,214.235,52949.0
2025-07-28 12:39:00,214.23,214.35,214.225,214.335,32210.0
2025-07-28 12:40:00,214.34,214.37,214.3,214.33,29793.0
2025-07-28 12:41:00,214.32,214.39,214.31,214.3896,40593.0
2025-07-28 12:42:00,214.39,214.43,214.38,214.3999,32778.0
2025-07-28 12:43:00,214.38,214.44,214.375,214.41,19801.0
2025-07-28 12:44:00,214.405,214.43,214.33,214.36,36743.0
2025-07-28 12:45:00,214.3601,214.37,214.285,214.3,40893.0
2025-07-28 12:46:00,214.31,214.32,214.225,214.3,35023.0
2025-07-28 12:47:00,214.295,214.329,214.271,214.28,30933.0
2025-07-28 12:48:00,214.285,214.35,214.27,214.325,29792.0
2025-07-28 12:49:00,214.32,214.32,214.26,214.2848,22817.0
2025-07-28 12:50:00,214.2899,214.325,214.24,214.28,25926.0
2025-07-28 12:51:00,214.28,214.34,214.28,214.29,26258.0
2025-07-28 12:52:00,214.3,214.31,214.27,214.27,17241.0
2025-07-28 12:53:00,214.27,214.29,214.235,214.2786,22220.0
2025-07-28 12:54:00,214.28,214.31,214.26,214.3,20331.0
2025-07-28 12:55:00,214.31,214.4,214.31,214.3698,33748.0
2025-07-28 12:56:00,214.355,214.37,214.335,214.3601,22539.0
2025-07-28 12:57:00,214.365,214.37,214.32,214.35,25733.0
2025-07-28 12:58:00,214.35,214.37,214.32,214.35,29998.0
2025-07-28 12:59:00,214.345,214.37,214.33,214.33,33476.0
2025-07-28 13:00:00,214.34,214.36,214.32,214.3385,23285.0
2025-07-28 13:01:00,214.33,214.39,214.31,214.37,47871.0
2025-07-28 13:02:00,214.365,214.42,214.3469,214.38,32059.0
2025-07-28 13:03:00,214.39,214.43,214.35,214.3598,31490.0
2025-07-28 13:04:00,214.3598,214.43,214.32,214.42,33836.0
2025-07-28 13:05:00,214.42,214.45,214.39,214.4,37169.0
2025-07-28 13:06:00,214.4095,214.42,214.335,214.38,49687.0
2025-07-28 13:07:00,214.38,214.42,214.22,214.24,55174.0
2025-07-28 13:08:00,214.24,214.28,214.22,214.265,22082.0
2025-07-28 13:09:00,214.265,214.27,214.16,214.18,52836.0
2025-07-28 13:10:00,214.19,214.2064,214.115,214.16,51677.0
2025-07-28 13:11:00,214.17,214.17,213.98,214.09,130376.0
2025-07-28 13:12:00,214.09,214.11,214.045,214.11,55897.0
2025-07-28 13:13:00,214.115,214.15,214.06,214.07,45198.0
2025-07-28 13:14:00,214.0799,214.085,214.03,214.04,30075.0
2025-07-28 13:15:00,214.04,214.04,213.95,213.9698,78227.0
2025-07-28 13:16:00,213.96,213.98,213.92,213.94,58435.0
2025-07-28 13:17:00,213.95,213.98,213.84,213.85,72597.0
2025-07-28 13:18:00,213.84,213.85,213.65,213.74,149009.0
2025-07-28 13:19:00,213.755,213.7599,213.62,213.71,58366.0
2025-07-28 13:20:00,213.68,213.7398,213.665,213.6913,80062.0
2025-07-28 13:21:00,213.6913,213.7098,213.66,213.685,56844.0
2025-07-28 13:22:00,213.69,213.7398,213.68,213.71,66289.0
2025-07-28 13:23:00,213.705,213.715,213.62,213.63,568547.0
2025-07-28 13:24:00,213.64,213.64,213.415,213.45,198470.0
2025-07-28 13:25:00,213.443,213.58,213.44,213.53,113645.0
2025-07-28 13:26:00,213.53,213.63,213.5101,213.62,48635.0
2025-07-28 13:27:00,213.626,213.68,213.6002,213.675,84351.0
2025-07-28 13:28:00,213.6752,213.71,213.6301,213.67,46694.0
2025-07-28 13:29:00,213.675,213.6799,213.63,213.645,33544.0
2025-07-28 13:30:00,213.635,213.7287,213.62,213.71,57306.0
2025-07-28 13:31:00,213.7197,213.75,213.69,213.74,71992.0
2025-07-28 13:32:00,213.74,213.83,213.7345,213.83,53682.0
2025-07-28 13:33:00,213.83,213.845,213.7902,213.7902,44935.0
2025-07-28 13:34:00,213.79,213.83,213.77,213.83,23902.0
2025-07-28 13:35:00,213.83,213.89,213.8299,213.851,40839.0
2025-07-28 13:36:00,213.86,213.88,213.85,213.8618,27313.0
2025-07-28 13:37:00,213.87,213.89,213.84,213.85,33045.0
2025-07-28 13:38:00,213.86,213.87,213.8,213.8035,27617.0
2025-07-28 13:39:00,213.82,213.84,213.8048,213.835,18451.0
2025-07-28 13:40:00,213.84,213.94,213.8353,213.9301,53957.0
2025-07-28 13:41:00,213.94,213.95,213.915,213.92,65357.0
2025-07-28 13:42:00,213.9325,213.9587,213.92,213.945,19633.0
2025-07-28 13:43:00,213.945,213.95,213.87,213.87,38405.0
2025-07-28 13:44:00,213.88,213.89,213.85,213.85,37052.0
2025-07-28 13:45:00,213.83,213.88,213.82,213.8788,29906.0
2025-07-28 13:46:00,213.8895,213.94,213.8601,213.93,34772.0
2025-07-28 13:47:00,213.925,214.0,213.925,213.99,44056.0
2025-07-28 13:48:00,213.995,214.01,213.93,213.94,80649.0
2025-07-28 13:49:00,213.94,213.96,213.87,213.88,35431.0
2025-07-28 13:50:00,213.87,213.9598,213.87,213.955,23637.0
2025-07-28 13:51:00,213.96,213.99,213.955,213.97,39884.0
2025-07-28 13:52:00,213.97,214.02,213.97,214.01,43119.0
2025-07-28 13:53:00,214.01,214.0152,213.955,213.97,24766.0
2025-07-28 13:54:00,213.975,213.98,213.87,213.8748,31071.0
2025-07-28 13:55:00,213.875,213.9,213.8401,213.89,64610.0
2025-07-28 13:56:00,213.89,213.89,213.82,213.82,27746.0
2025-07-28 13:57:00,213.827,213.87,213.82,213.86,20864.0
2025-07-28 13:58:00,213.86,213.8799,213.81,213.84,41393.0
2025-07-28 13:59:00,213.85,213.8562,213.725,213.735,42744.0
2025-07-28 14:00:00,213.735,213.83,213.73,213.7311,40830.0
2025-07-28 14:01:00,213.735,213.83,213.7315,213.795,30375.0
2025-07-28 14:02:00,213.795,213.86,213.7738,213.78,44749.0
2025-07-28 14:03:00,213.78,213.8504,213.78,213.85,33261.0
2025-07-28 14:04:00,213.84,213.92,213.83,213.9099,43445.0
2025-07-28 14:05:00,213.9,213.93,213.6801,213.72,60791.0
2025-07-28 14:06:00,213.7,213.805,213.6703,213.805,40291.0
2025-07-28 14:07:00,213.805,213.85,213.7423,213.77,31928.0
2025-07-28 14:08:00,213.79,213.87,213.79,213.845,25217.0
2025-07-28 14:09:00,213.86,213.87,213.8172,213.8265,45680.0
2025-07-28 14:10:00,213.82,213.845,213.762,213.8,39142.0
2025-07-28 14:11:00,213.7944,213.84,213.765,213.821,31014.0
2025-07-28 14:12:00,213.82,213.87,213.8,213.82,69411.0
2025-07-28 14:13:00,213.83,213.89,213.825,213.89,39280.0
2025-07-28 14:14:00,213.895,213.9399,213.87,213.91,42270.0
2025-07-28 14:15:00,213.8996,213.97,213.89,213.95,44560.0
2025-07-28 14:16:00,213.9402,213.983,213.9,213.91,36300.0
2025-07-28 14:17:00,213.91,213.91,213.825,213.83,56006.0
2025-07-28 14:18:00,213.84,213.95,213.82,213.94,28064.0
2025-07-28 14:19:00,213.95,213.955,213.89,213.89,33236.0
2025-07-28 14:20:00,213.9,213.9076,213.7709,213.8,60980.0
2025-07-28 14:21:00,213.8,213.82,213.76,213.76,33226.0
2025-07-28 14:22:00,213.755,213.81,213.755,213.81,22870.0
2025-07-28 14:23:00,213.82,213.855,213.8001,213.85,21650.0
2025-07-28 14:24:00,213.84,213.85,213.78,213.79,39631.0
2025-07-28 14:25:00,213.795,213.795,213.71,213.735,38137.0
2025-07-28 14:26:00,213.7352,213.77,213.71,213.755,53094.0
2025-07-28 14:27:00,213.755,213.78,213.73,213.76,56954.0
2025-07-28 14:28:00,213.765,213.8022,213.75,213.79,25708.0
2025-07-28 14:29:00,213.795,213.82,213.78,213.8,26359.0
2025-07-28 14:30:00,213.82,213.83,213.73,213.7533,35009.0
2025-07-28 14:31:00,213.75,213.785,213.73,213.78,28419.0
2025-07-28 14:32:00,213.77,213.795,213.715,213.73,30669.0
2025-07-28 14:33:00,213.73,213.755,213.69,213.6993,53588.0
2025-07-28 14:34:00,213.7,213.71,213.57,213.61,85337.0
2025-07-28 14:35:00,213.6,213.62,213.55,213.565,31342.0
2025-07-28 14:36:00,213.575,213.5853,213.525,213.555,54772.0
2025-07-28 14:37:00,213.555,213.6,213.5,213.5357,74972.0
2025-07-28 14:38:00,213.54,213.645,213.54,213.62,51107.0
2025-07-28 14:39:00,213.63,213.65,213.601,213.61,37551.0
2025-07-28 14:40:00,213.62,213.73,213.61,213.69,54899.0
2025-07-28 14:41:00,213.69,213.72,213.513,213.565,197929.0
2025-07-28 14:42:00,213.555,213.6,213.545,213.5634,41504.0
2025-07-28 14:43:00,213.56,213.59,213.53,213.55,32678.0
2025-07-28 14:44:00,213.54,213.58,213.44,213.46,62583.0
2025-07-28 14:45:00,213.46,213.59,213.42,213.59,51792.0
2025-07-28 14:46:00,213.5801,213.585,213.51,213.54,46752.0
2025-07-28 14:47:00,213.5534,213.5534,213.47,213.49,53984.0
2025-07-28 14:48:00,213.49,213.52,213.477,213.515,101863.0
2025-07-28 14:49:00,213.51,213.5499,213.5,213.51,39885.0
2025-07-28 14:50:00,213.52,213.565,213.52,213.545,51007.0
2025-07-28 14:51:00,213.54,213.555,213.5,213.545,37734.0
2025-07-28 14:52:00,213.545,213.61,213.52,213.5998,28784.0
2025-07-28 14:53:00,213.5901,213.61,213.42,213.43,65266.0
2025-07-28 14:54:00,213.43,213.44,213.21,213.32,135098.0
2025-07-28 14:55:00,213.32,213.34,213.25,213.3099,84904.0
2025-07-28 14:56:00,213.305,213.37,213.26,213.3535,64794.0
2025-07-28 14:57:00,213.355,213.3864,213.19,213.195,62585.0
2025-07-28 14:58:00,213.205,213.26,213.115,213.125,86187.0
2025-07-28 14:59:00,213.12,213.16,213.06,213.12,120745.0
2025-07-28 15:00:00,213.14,213.26,213.1002,213.23,97328.0
2025-07-28 15:01:00,213.23,213.2399,213.085,213.09,70525.0
2025-07-28 15:02:00,213.104,213.1533,213.08,213.12,63245.0
2025-07-28 15:03:00,213.13,213.1658,213.12,213.13,57286.0
2025-07-28 15:04:00,213.13,213.18,213.1,213.16,50832.0
2025-07-28 15:05:00,213.16,213.235,213.15,213.15,67222.0
2025-07-28 15:06:00,213.155,213.195,213.07,213.195,63683.0
2025-07-28 15:07:00,213.195,213.2099,213.1247,213.18,45089.0
2025-07-28 15:08:00,213.18,213.18,213.095,213.12,52468.0
2025-07-28 15:09:00,213.125,213.15,213.06,213.125,68412.0
2025-07-28 15:10:00,213.13,213.26,213.12,213.235,52842.0
2025-07-28 15:11:00,213.24,213.275,213.21,213.255,36696.0
2025-07-28 15:12:00,213.255,213.26,213.15,213.155,67178.0
2025-07-28 15:13:00,213.1501,213.27,213.1501,213.25,42255.0
2025-07-28 15:14:00,213.255,213.33,213.2301,213.31,52319.0
2025-07-28 15:15:00,213.32,213.37,213.28,213.2965,46235.0
2025-07-28 15:16:00,213.295,213.295,213.22,213.225,45849.0
2025-07-28 15:17:00,213.225,213.25,213.18,213.23,52602.0
2025-07-28 15:18:00,213.23,213.25,213.16,213.17,41673.0
2025-07-28 15:19:00,213.18,213.2064,213.1101,213.1367,36771.0
2025-07-28 15:20:00,213.1347,213.173,213.085,213.14,59712.0
2025-07-28 15:21:00,213.14,213.21,213.115,213.1987,35297.0
2025-07-28 15:22:00,213.19,213.29,213.18,213.25,64678.0
2025-07-28 15:23:00,213.25,213.265,213.2,213.21,47542.0
2025-07-28 15:24:00,213.21,213.27,213.2,213.255,611180.0
2025-07-28 15:25:00,213.26,213.32,213.2,213.275,266768.0
2025-07-28 15:26:00,213.275,213.335,213.23,213.33,57667.0
2025-07-28 15:27:00,213.32,213.33,213.25,213.2812,92693.0
2025-07-28 15:28:00,213.29,213.33,213.2701,213.315,64489.0
2025-07-28 15:29:00,213.315,213.4364,213.28,213.43,82991.0
2025-07-28 15:30:00,213.42,213.54,213.42,213.5201,101492.0
2025-07-28 15:31:00,213.52,213.55,213.5,213.5,51268.0
2025-07-28 15:32:00,213.505,213.53,213.465,213.5,73796.0
2025-07-28 15:33:00,213.4989,213.57,213.48,213.52,83554.0
2025-07-28 15:34:00,213.52,213.525,213.32,213.498,118091.0
2025-07-28 15:35:00,213.495,213.6352,213.49,213.6,105910.0
2025-07-28 15:36:00,213.59,213.69,213.59,213.6509,66956.0
2025-07-28 15:37:00,213.66,213.74,213.66,213.71,59600.0
2025-07-28 15:38:00,213.715,213.75,213.701,213.7448,51229.0
2025-07-28 15:39:00,213.75,213.75,213.71,213.75,54787.0
2025-07-28 15:40:00,213.76,213.82,213.73,213.755,79061.0
2025-07-28 15:41:00,213.755,213.825,213.75,213.81,63002.0
2025-07-28 15:42:00,213.81,213.83,213.79,213.805,54529.0
2025-07-28 15:43:00,213.8,213.84,213.79,213.805,62555.0
2025-07-28 15:44:00,213.805,213.87,213.79,213.845,55148.0
2025-07-28 15:45:00,213.84,213.85,213.76,213.7716,51794.0
2025-07-28 15:46:00,213.775,213.785,213.68,213.72,47235.0
2025-07-28 15:47:00,213.72,213.7799,213.71,213.735,55174.0
2025-07-28 15:48:00,213.7314,213.74,213.675,213.71,62255.0
2025-07-28 15:49:00,213.71,213.73,213.65,213.7,75095.0
2025-07-28 15:50:00,213.7,213.915,213.68,213.85,161006.0
2025-07-28 15:51:00,213.85,213.925,213.77,213.895,128058.0
2025-07-28 15:52:00,213.895,213.945,213.87,213.8898,150035.0
2025-07-28 15:53:00,213.88,213.945,213.845,213.87,82013.0
2025-07-28 15:54:00,213.87,214.1,213.87,213.97,301641.0
2025-07-28 15:55:00,213.98,214.01,213.83,213.9336,264568.0
2025-07-28 15:56:00,213.94,213.99,213.92,213.945,181399.0
2025-07-28 15:57:00,213.945,213.9887,213.925,213.96,212300.0
2025-07-28 15:58:00,213.96,214.04,213.95,213.975,314324.0
2025-07-28 15:59:00,213.97,214.05,213.93,214.04,809774.0
2025-07-28 16:00:00,214.03,214.0596,213.85,213.98,10936290.0
2025-07-28 16:01:00,213.9994,214.05,213.87,213.95,218807.0
2025-07-28 16:02:00,213.91,214.05,213.87,214.0,260648.0
2025-07-28 16:03:00,213.99,214.06,213.86,214.05,119613.0
2025-07-28 16:04:00,214.05,214.06,214.03,214.05,5639.0
2025-07-28 16:05:00,214.05,214.1,214.05,214.07,12466.0
2025-07-28 16:06:00,214.05,214.09,214.01,214.01,3447.0
2025-07-28 16:07:00,214.05,214.06,213.9,213.9001,3373.0
2025-07-28 16:08:00,214.04,214.05,213.9,213.9,409.0
2025-07-28 16:09:00,213.99,214.05,213.91,213.93,3132.0
2025-07-28 16:10:00,214.05,214.05,213.91,213.91,1804.0
2025-07-28 16:11:00,213.912,213.99,213.91,213.98,425.0
2025-07-28 16:12:00,213.9891,213.99,213.92,213.97,358.0
2025-07-28 16:13:00,213.95,214.0,213.92,214.0,415.0
2025-07-28 16:14:00,213.98,214.05,213.91,213.95,34644.0
2025-07-28 16:15:00,214.05,214.05,213.91,213.91,607.0
2025-07-28 16:16:00,214.0,214.0,213.91,213.9612,829.0
2025-07-28 16:17:00,213.96,214.0,213.96,213.9618,270.0
2025-07-28 16:18:00,213.96,214.0,213.94,213.979,1058.0
2025-07-28 16:19:00,214.0,214.0,213.965,213.97,62.0
2025-07-28 16:20:00,214.05,214.05,213.96,213.971,12529.0
2025-07-28 16:21:00,214.0,214.0,213.97,213.99,502.0
2025-07-28 16:22:00,213.97,213.99,213.96,213.97,51.0
2025-07-28 16:23:00,214.0,214.0,213.9601,214.0,449.0
2025-07-28 16:24:00,213.96,214.0,213.91,214.0,389.0
2025-07-28 16:25:00,213.96,214.05,213.9,213.9,9130.0
2025-07-28 16:26:00,213.9,213.95,213.89,213.91,7005.0
2025-07-28 16:27:00,213.95,213.95,213.85,213.95,1348.0
2025-07-28 16:28:00,213.88,213.95,213.85,213.9,187.0
2025-07-28 16:29:00,213.88,213.9,213.86,213.87,72.0
2025-07-28 16:30:00,213.88,213.95,213.86,213.9,477.0
2025-07-28 16:31:00,213.86,214.05,213.86,213.94,18709.0
2025-07-28 16:32:00,213.94,213.94,213.86,213.9294,2277.0
2025-07-28 16:33:00,213.93,214.05,213.9,213.95,8862.0
2025-07-28 16:34:00,213.86,214.0,213.86,213.9,3452.0
2025-07-28 16:35:00,213.986,213.986,213.9,213.9,1571.0
2025-07-28 16:36:00,213.96,213.96,213.86,213.94,193.0
2025-07-28 16:37:00,213.93,213.97,213.92,213.97,1538.0
2025-07-28 16:38:00,213.94,214.0,213.86,213.86,175.0
2025-07-28 16:39:00,213.94,214.0,213.86,213.89,50.0
2025-07-28 16:40:00,213.95,213.95,213.88,213.8999,1481.0
2025-07-28 16:41:00,213.88,213.9,213.86,213.86,294.0
2025-07-28 16:42:00,213.88,213.9,213.88,213.88,388.0
2025-07-28 16:43:00,213.9,213.9,213.88,213.89,432.0
2025-07-28 16:44:00,213.89,216.1894,209.873,213.9,1920.0
2025-07-28 16:45:00,213.9,213.9,213.87,213.88,797.0
2025-07-28 16:46:00,213.878,213.88,201.7418,213.86,2119.0
2025-07-28 16:47:00,213.88,216.1894,199.7357,213.87,1279.0
2025-07-28 16:48:00,213.9,213.93,213.86,213.86,87.0
2025-07-28 16:49:00,209.873,224.1021,209.5581,213.89,1307.0
2025-07-28 16:50:00,213.86,213.9,213.86,213.87,762.0
2025-07-28 16:51:00,213.87,213.87,213.85,213.85,1289.0
2025-07-28 16:52:00,213.87,224.1021,213.85,213.87,810.0
2025-07-28 16:53:00,213.87,213.9,213.87,213.87,998.0
2025-07-28 16:54:00,213.87,213.9,209.873,213.85,860.0
2025-07-28 16:55:00,213.86,213.9,213.85,213.8501,90.0
2025-07-28 16:56:00,207.4218,224.1789,207.4218,213.89,2231.0
2025-07-28 16:57:00,213.85,213.94,213.85,213.94,2518.0
2025-07-28 16:58:00,213.94,224.1789,213.9046,213.91,2694.0
2025-07-28 16:59:00,214.0,214.0,201.7418,201.7418,1388.0
2025-07-28 17:00:00,201.7684,214.0,201.7684,213.93,1550.0
2025-07-28 17:01:00,214.0,214.0,213.9,213.94,229.0
2025-07-28 17:02:00,213.93,214.0,213.9,213.9018,1374.0
2025-07-28 17:03:00,213.91,213.94,213.91,213.92,1781.0
2025-07-28 17:04:00,214.0,214.0,213.91,214.0,192.0
2025-07-28 17:05:00,214.0,214.0,213.9,214.0,82.0
2025-07-28 17:06:00,213.99,214.05,213.9,213.92,10493.0
2025-07-28 17:07:00,214.03,214.03,213.9,213.9,302.0
2025-07-28 17:08:00,213.9,213.96,213.9,213.96,458.0
2025-07-28 17:09:00,213.95,214.03,213.9,214.03,206.0
2025-07-28 17:10:00,213.9,214.0,213.9,213.93,292.0
2025-07-28 17:11:00,213.93,214.03,201.7684,213.91,1310.0
2025-07-28 17:12:00,213.9071,214.03,213.9,213.95,470.0
2025-07-28 17:13:00,214.03,214.03,213.95,213.99,66.0
2025-07-28 17:14:00,214.0,214.03,213.99,213.99,371.0
2025-07-28 17:15:00,213.95,213.97,213.95,213.96,37.0
2025-07-28 17:16:00,213.96,214.0,213.96,213.96,712.0
2025-07-28 17:17:00,213.964,214.0,213.95,213.96,684.0
2025-07-28 17:18:00,213.96,214.0,213.95,214.0,231.0
2025-07-28 17:19:00,213.9991,214.0,213.96,213.9697,107.0
2025-07-28 17:20:00,213.97,214.0,213.961,214.0,524.0
2025-07-28 17:21:00,213.96,214.0,213.96,213.96,31.0
2025-07-28 17:22:00,213.9993,214.0,213.96,214.0,795.0
2025-07-28 17:23:00,214.0,214.03,213.96,213.97,45.0
2025-07-28 17:24:00,213.96,213.97,213.96,213.96,64.0
2025-07-28 17:25:00,213.96,214.0,213.96,214.0,172.0
2025-07-28 17:26:00,214.0,214.0,209.873,213.98,1847.0
2025-07-28 17:27:00,213.99,214.0,213.98,213.98,79.0
2025-07-28 17:28:00,213.96,213.9988,213.9512,213.96,602.0
2025-07-28 17:29:00,213.98,213.98,213.96,213.96,120.0
2025-07-28 17:30:00,213.96,213.99,213.96,213.9601,296.0
2025-07-28 17:31:00,213.97,213.98,213.95,213.95,435.0
2025-07-28 17:32:00,213.97,213.98,213.95,213.96,41.0
2025-07-28 17:33:00,213.97,213.98,213.96,213.98,302.0
2025-07-28 17:34:00,213.95,214.0,213.95,213.99,153.0
2025-07-28 17:35:00,213.99,214.0,213.95,213.99,191.0
2025-07-28 17:36:00,213.99,214.0,213.95,213.95,27.0
2025-07-28 17:37:00,213.95,213.99,213.95,213.98,238.0
2025-07-28 17:38:00,214.0,214.0,213.99,213.99,19.0
2025-07-28 17:39:00,213.98,214.0,213.95,213.98,84.0
2025-07-28 17:40:00,213.99,214.05,213.97,213.97,1157758.0
2025-07-28 17:41:00,213.9797,214.0,213.95,213.964,674.0
2025-07-28 17:42:00,213.96,214.0,213.95,213.98,443.0
